device_id,total_messages,max_frame_count,days_since_last_message,optical_mean,optical_std,optical_min,optical_max,optical_readings,optical_range,optical_below_threshold,temp_mean,temp_std,temp_min,temp_max,temp_range,temp_above_threshold,battery_mean,battery_std,battery_min,battery_max,battery_below_threshold,snr_mean,snr_std,snr_min,rsrp_mean,rsrp_std,rsrp_min,rsrq_mean,rsrq_std,rsrq_min
861275072344175,1765,25,0,-10.41549714285714,0.9406544162587392,-11.72,-8.66,875.0,3.0600000000000005,0.0,19.976,5.047429053069154,0.0,33.0,33.0,0.0,3.5037142857142856,0.0397306228611992,3.03,3.58,0.0,21.13942857142857,4.845790089891695,-9.0,-69.05371428571429,5.042210321844539,-132.0,-2.9988571428571427,2.0156705470309446,-18.0
861275072344191,152,157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
861275072344217,308,160,0,-9.902027027027026,0.027822553848738,-9.96,-9.86,148.0,0.1000000000000014,0.0,20.31081081081081,5.801537857756715,10.0,39.0,29.0,0.0,3.082905405405405,0.0425585371721008,3.0,3.19,0.0,11.62837837837838,3.214085507850441,1.0,-92.26351351351352,3.856898557495308,-114.0,-6.398648648648648,1.368945494484316,-10.0
861275072344233,307,162,0,-7.55486301369863,0.0688049346803862,-7.69,-7.42,146.0,0.2700000000000004,0.0,23.40410958904109,6.735985468822159,12.0,38.0,26.0,0.0,3.1098630136986305,0.0582028118928489,2.99,3.3,0.0,0.1575342465753424,3.2498028718240177,-8.0,-91.0890410958904,2.304182801885816,-101.0,-11.315068493150685,2.050242793553416,-19.0
861275072344258,304,161,0,-31.0,0.0,-31.0,-31.0,146.0,0.0,146.0,25.17808219178082,5.916295359378605,15.0,44.0,29.0,0.0,3.23,0.1588883798185985,2.96,3.51,0.0,15.657534246575343,2.848928064993697,9.0,-84.17808219178082,2.496024235920284,-90.0,-3.8904109589041096,1.580586044396553,-6.0
861275072344274,620,189,0,-22.365397923875435,10.48745877677615,-31.0,-9.38,289.0,21.62,172.0,27.51557093425605,9.843952587120974,18.0,41.0,23.0,0.0,3.224740484429066,0.0478134953176059,2.89,3.29,0.0,7.920415224913495,5.755181708135396,-9.0,-103.46020761245674,8.26971390147827,-122.0,-9.062283737024222,3.1998691882624737,-17.0
861275072344290,556,288,0,-26.464926470588235,8.17208686227762,-31.0,-4.64,272.0,26.36,180.0,30.19485294117647,5.350681163009358,20.0,38.0,18.0,0.0,3.4998161764705884,0.0332657203535458,3.35,3.56,0.0,4.4963235294117645,1.8020041359587915,-3.0,-70.30147058823529,1.8175846790596613,-82.0,-7.0588235294117645,0.9889776739603005,-11.0
861275072344316,503,258,0,1.4920647773279354,0.0160090121421434,1.45,1.5,247.0,0.05,0.0,23.42105263157895,5.332905417150728,13.0,38.0,25.0,0.0,3.415587044534413,0.0447436182733254,3.32,3.51,0.0,16.097165991902834,2.1542810622337347,8.0,-76.61943319838056,0.8885603608243803,-80.0,-3.5668016194331984,1.3383762964471824,-8.0
861275072344332,330,172,0,-11.342839506172838,5.072860742295979,-31.0,-9.75,162.0,21.25,10.0,26.98148148148148,8.12745689349107,14.0,49.0,35.0,0.0,3.0871604938271604,0.0516854934271746,2.99,3.22,0.0,4.0,2.5875958289333063,-5.0,-88.5246913580247,2.5566880198523614,-98.0,-8.364197530864198,1.9773756773650435,-17.0
861275072344357,203,40,0,-0.0234375,6.923865838876567,-31.0,1.5,64.0,32.5,3.0,18.84375,4.684383884883086,13.0,35.0,22.0,0.0,3.23234375,0.0290452404373503,3.17,3.29,0.0,-6.984375,2.380424048524475,-13.0,-103.921875,2.6505745858060004,-117.0,-16.3125,2.224502798023122,-22.0
861275072344373,352,189,0,-14.573,0.0740450047058768,-14.83,-14.39,170.0,0.4399999999999995,0.0,25.211764705882352,5.347330512783754,14.0,44.0,30.0,0.0,3.260764705882353,0.1079283289537151,2.93,3.42,0.0,4.982352941176471,2.82941758995806,-5.0,-87.05882352941177,3.006316589471155,-98.0,-7.688235294117647,1.621739278523015,-15.0
861275072344399,316,165,0,-19.39354838709677,13.567753967285787,-31.0,1.26,155.0,32.26,89.0,22.39354838709677,2.59744323386729,16.0,29.0,13.0,0.0,3.225161290322581,0.0439059626561794,3.12,3.32,0.0,14.329032258064515,1.8867607003833589,9.0,-94.6967741935484,2.1178713693215774,-100.0,-4.006451612903226,1.5310499503822737,-7.0
861275072344431,334,174,0,-3.664451219512195,7.0942803586707655,-31.0,-1.62,164.0,29.38,8.0,26.591463414634145,6.5848068522062135,15.0,42.0,27.0,0.0,3.113048780487805,0.0403417615947172,3.02,3.2,0.0,1.420731707317073,3.497562264293249,-7.0,-102.95121951219512,2.527893174649403,-108.0,-10.524390243902438,1.851715237062124,-15.0
861275072344456,314,168,0,-10.671721854304636,2.7722399515168004,-31.0,-10.19,151.0,20.81,3.0,25.337748344370866,5.861612312004884,16.0,46.0,30.0,0.0,3.112847682119205,0.0759155450347619,2.99,3.34,0.0,1.033112582781457,2.8505373026689704,-7.0,-87.11920529801324,2.680614736257048,-95.0,-9.463576158940397,1.8860004752105648,-15.0
861275072344472,356,189,0,-4.920171428571428,0.0367419439244817,-4.99,-4.83,175.0,0.1600000000000001,0.0,25.82857142857143,6.641413583284543,14.0,39.0,25.0,0.0,3.5093714285714284,0.0501395098036442,3.25,3.55,0.0,17.2,6.685032174373867,0.0,-72.98857142857143,6.5574285079678765,-96.0,-3.88,2.503422944047132,-12.0
861275072344894,299,165,0,-17.262426470588235,0.3198182268994042,-18.09,-16.65,136.0,1.4400000000000013,0.0,28.59558823529412,4.7786231962162615,18.0,47.0,29.0,0.0,3.4983088235294115,0.053341043151888,3.24,3.55,0.0,15.897058823529411,4.120912181948188,-1.0,-73.45588235294117,4.084056892009194,-87.0,-2.867647058823529,2.4276457839412204,-11.0
861275072345958,304,159,0,-2.275838926174497,0.0650062436828802,-2.41,-2.05,149.0,0.3600000000000003,0.0,20.57718120805369,6.950774026559427,8.0,37.0,29.0,0.0,3.23,0.0693794891413414,3.09,3.4,0.0,11.812080536912752,3.645376797187085,2.0,-87.0,6.505714743540837,-104.0,-6.342281879194631,2.347430487358513,-12.0
861275072345966,356,190,0,-11.3652,6.872418624263693,-31.0,-8.84,175.0,22.16,19.0,27.325714285714287,7.646813732707615,14.0,51.0,37.0,0.0,3.508742857142857,0.0456576105987045,3.32,3.56,0.0,17.422857142857143,2.71935228451384,9.0,-61.44,4.802489775728528,-78.0,-3.302857142857143,1.90424295065171,-10.0
861275072345974,309,168,0,-18.017891156462586,2.731880087044404,-31.0,-16.48,147.0,14.52,6.0,26.33333333333333,6.164784360384851,18.0,39.0,21.0,0.0,3.5195238095238097,0.0413029789852905,3.31,3.56,0.0,20.197278911564627,4.258174179091753,3.0,-64.81632653061224,5.754117534859385,-88.0,-1.4421768707482994,1.9021590173817176,-9.0
861275072346006,301,158,0,-8.541744966442954,0.0652099679789552,-8.71,-8.41,149.0,0.3000000000000007,0.0,21.825503355704697,6.6938167753493305,11.0,41.0,30.0,0.0,3.5365771812080533,0.0182613094199306,3.5,3.57,0.0,22.536912751677853,1.3382294168288285,13.0,-54.33557046979866,1.118703027128228,-60.0,-1.0536912751677852,1.1377148439776754,-9.0
861275072346014,312,162,0,-3.767051282051282,4.9717981712271575,-31.0,-2.76,156.0,28.24,5.0,28.955128205128204,3.669126552856519,23.0,36.0,13.0,0.0,3.4048717948717946,0.1091166122563649,3.11,3.51,0.0,4.602564102564102,1.4398901713470276,0.0,-78.94871794871794,1.2432780385835605,-83.0,-6.9423076923076925,0.7889591723799037,-9.0
861275072346030,303,158,0,1.5,0.0,1.5,1.5,150.0,0.0,0.0,19.87333333333333,6.263023120903784,9.0,37.0,28.0,0.0,3.101066666666666,0.0761325818711765,2.98,3.33,0.0,17.54,1.5000223711978298,12.0,-88.19333333333333,1.64539898128273,-93.0,-3.1666666666666665,1.6029195957455429,-6.0
861275072346055,299,159,0,1.5,0.0,1.5,1.5,145.0,0.0,0.0,23.124137931034483,7.222536833701592,10.0,42.0,32.0,0.0,3.469172413793104,0.0256445643004697,3.39,3.52,0.0,10.317241379310344,2.3472899511868,3.0,-70.01379310344828,1.4384897891758652,-76.0,-6.510344827586207,1.4391222314087382,-10.0
861275072346063,391,206,0,-29.601237113402064,2.241481633294783,-31.0,-23.16,194.0,7.84,149.0,29.298969072164947,2.982383330600669,23.0,35.0,12.0,0.0,3.530773195876289,0.0206856587975555,3.42,3.57,0.0,19.50515463917526,1.995454478809048,12.0,-48.365979381443296,0.5622653289069163,-51.0,-2.417525773195876,1.4772548627045077,-9.0
861275072346071,295,180,0,-14.598321678321678,0.0183082377359042,-14.64,-14.55,143.0,0.0899999999999998,0.0,22.363636363636363,6.9175684225688645,10.0,41.0,31.0,0.0,3.043846153846154,0.057211284675821,2.92,3.55,0.0,10.986013986013988,4.250908790964443,-6.0,-99.0979020979021,3.2981315353015392,-109.0,-7.9020979020979025,2.029065854985689,-15.0
861275072346089,329,178,0,-7.833926380368099,0.2611499630263603,-9.61,-7.59,163.0,2.02,0.0,19.975460122699385,6.293197307307999,8.0,39.0,31.0,0.0,3.168957055214724,0.1019175017193161,2.97,3.37,0.0,14.423312883435583,3.756304503758508,2.0,-80.68711656441718,3.584123896241986,-95.0,-4.122699386503068,2.5209566235781566,-11.0
861275072346105,291,161,0,-6.145625,2.961363492129509,-31.0,-5.69,144.0,25.31,2.0,21.45138888888889,6.654122084455675,11.0,43.0,32.0,0.0,3.1454166666666667,0.1140474382957288,2.92,3.39,0.0,2.375,2.0985342870313453,-4.0,-86.38194444444444,1.6344051238233686,-90.0,-9.305555555555555,1.365292959047567,-14.0
861275072346113,304,159,0,1.5,0.0,1.5,1.5,149.0,0.0,0.0,27.677852348993287,3.1926191407764057,24.0,37.0,13.0,0.0,3.4723489932885907,0.0147221685087928,3.44,3.51,0.0,16.302013422818792,2.675475956612801,7.0,-57.16778523489933,2.074304457062984,-60.0,-3.1543624161073827,1.622164187605829,-11.0
861275072346121,368,97,0,-11.26403314917127,1.522387298877627,-31.0,-10.65,181.0,20.35,1.0,25.933701657458563,6.479542344902619,14.0,43.0,29.0,0.0,3.049447513812155,0.0624475224747061,2.93,3.23,0.0,15.624309392265191,1.4803397483048597,8.0,-94.61878453038672,4.582997643826024,-117.0,-3.9447513812154695,1.3691999160340045,-9.0
861275072346139,301,159,0,-7.488698630136986,0.0246146493704002,-7.55,-7.44,146.0,0.1099999999999994,0.0,28.24657534246576,2.22698696661134,26.0,33.0,7.0,0.0,3.16013698630137,0.0119762006162142,3.13,3.19,0.0,4.136986301369863,3.6852551251903978,-4.0,-94.8972602739726,3.2328688061839457,-101.0,-10.780821917808218,2.25753344401066,-16.0
861275072346147,314,166,0,-5.353677419354839,4.194719317785908,-31.0,-4.09,155.0,26.91,4.0,27.32258064516129,8.126384384654436,17.0,47.0,30.0,0.0,3.0720645161290325,0.0931044433369455,2.86,3.29,0.0,8.4,2.3947995605196137,0.0,-94.29032258064515,1.7909140883608616,-110.0,-7.896774193548387,1.026747440134724,-11.0
861275072346154,305,160,0,-31.0,0.0,-31.0,-31.0,148.0,0.0,148.0,25.12837837837838,4.6265727686644045,17.0,36.0,19.0,0.0,3.040405405405405,0.0654121249695483,2.91,3.18,0.0,8.412162162162161,3.0145431035539048,-3.0,-94.67567567567568,2.4052556293245626,-104.0,-7.405405405405405,1.3544476386914992,-14.0
861275072346162,353,183,0,-21.628514285714285,5.064302390212039,-31.0,-9.01,175.0,21.99,15.0,24.582857142857144,5.273305453935797,14.0,37.0,23.0,0.0,3.4513714285714285,0.0394990802412091,3.31,3.52,0.0,16.354285714285716,3.1294249459942054,5.0,-80.72,2.2092803217857813,-89.0,-4.148571428571429,1.8228075207765824,-10.0
861275072346170,284,159,0,-11.377122302158272,0.356356857056902,-12.27,-10.36,139.0,1.91,0.0,31.67625899280576,5.734735033412717,23.0,42.0,19.0,0.0,3.4654676258992807,0.0267360425887658,3.33,3.5,0.0,12.33093525179856,1.5714319566331896,5.0,-62.42446043165467,1.1097618054012086,-66.0,-5.244604316546763,0.8915198439491661,-9.0
861275072346188,286,157,0,-31.0,0.0,-31.0,-31.0,143.0,0.0,143.0,22.223776223776223,7.690692729123751,9.0,47.0,38.0,0.0,3.473076923076923,0.0706830932753574,2.99,3.54,0.0,22.47552447552448,1.1495998558725036,16.0,-59.55944055944056,4.119042651014741,-85.0,-1.1748251748251748,0.9368413014756006,-6.0
861275072346196,192,87,0,1.5,0.0,1.5,1.5,90.0,0.0,0.0,27.966666666666665,3.916114790986057,24.0,37.0,13.0,0.0,3.4548888888888887,0.0306940115831436,3.37,3.6,0.0,7.622222222222222,1.14732495693417,4.0,-72.33333333333333,1.070545382377756,-81.0,-6.422222222222223,0.8343439564729112,-9.0
861275072346212,327,175,0,-16.211172839506172,3.762454991093321,-31.0,-14.8,162.0,16.2,10.0,23.604938271604937,4.33153685045495,16.0,32.0,16.0,0.0,3.090740740740741,0.0718137303741793,2.95,3.3,0.0,9.666666666666666,2.5899950838102948,2.0,-89.91358024691358,2.263386847507678,-98.0,-6.901234567901234,2.224119273085289,-14.0
861275072346295,616,328,0,-7.257218309859155,0.0225340311771083,-7.32,-7.22,284.0,0.1000000000000005,0.0,30.862676056338028,5.327986103863095,25.0,42.0,17.0,0.0,3.152605633802817,0.0189356200496317,3.11,3.19,0.0,1.4647887323943662,3.564968882812344,-11.0,-85.68661971830986,2.640476690907967,-98.0,-10.746478873239436,2.323445168677088,-20.0
861275072346311,353,183,0,-31.0,0.0,-31.0,-31.0,175.0,0.0,175.0,26.091428571428573,6.289261575562399,14.0,39.0,25.0,0.0,3.1414285714285715,0.0707652285362416,2.99,3.33,0.0,8.645714285714286,2.138903851979591,-2.0,-97.62285714285714,2.290796894207132,-110.0,-6.8,0.8441822541139552,-11.0
861275072346337,321,168,0,-4.729679487179488,4.630249407324417,-31.0,-3.72,156.0,27.28,4.0,28.15384615384616,4.178522421597323,22.0,39.0,17.0,0.0,3.466602564102564,0.0212055012604166,3.41,3.52,0.0,17.71153846153846,1.2234779372866906,11.0,-67.28846153846153,1.6656282952285566,-70.0,-1.8525641025641024,1.269007675207411,-11.0
861275072346378,309,166,0,-2.8956737588652484,0.0911145665360688,-3.1,-2.63,141.0,0.4700000000000002,0.0,21.02836879432624,5.614958672295877,11.0,37.0,26.0,0.0,3.147304964539007,0.0318002567964497,3.05,3.2,0.0,9.326241134751774,4.043507059649914,-6.0,-113.66666666666669,5.326036675302441,-131.0,-8.397163120567376,2.350925145020006,-16.0
861275072346394,438,251,0,-8.924063926940638,2.301589282485561,-14.12,-6.36,219.0,7.759999999999999,0.0,25.15525114155251,4.800956260436066,14.0,40.0,26.0,0.0,3.530639269406393,0.0218743809645677,3.4,3.56,0.0,22.90867579908676,0.9290754899206328,19.0,-63.0365296803653,3.2942177327015405,-77.0,-1.4109589041095891,1.290426461458312,-8.0
861275072346402,496,165,0,-18.243448275862068,11.32439298018253,-31.0,-4.07,232.0,26.93,74.0,25.603448275862068,3.712338874535966,16.0,38.0,22.0,0.0,3.1374137931034483,0.0480551755329933,3.04,3.57,0.0,-2.603448275862069,1.3856363368211346,-9.0,-93.96551724137932,1.3639199585683537,-100.0,-10.366379310344827,1.4562267535192877,-16.0
861275072346410,409,205,0,-7.91995,4.764044194055567,-31.0,-6.4,200.0,24.6,6.0,19.055,5.228639243790735,10.0,36.0,26.0,0.0,3.4453500000000004,0.0685153212517551,3.18,3.52,0.0,7.065,4.71507525638423,-6.0,-65.31,7.443853489548901,-83.0,-6.77,1.5456536565901993,-13.0
861275072346949,300,153,0,1.3485333333333334,0.0039094905462343,1.34,1.36,150.0,0.02,0.0,33.86666666666667,6.331625814797727,22.0,48.0,26.0,0.0,3.550733333333333,0.0114749020943999,3.52,3.57,0.0,22.18,0.8828720673168468,18.0,-57.153333333333336,2.266584417510235,-67.0,-1.88,2.132899844101088,-10.0
861275072346956,312,164,0,-8.5244,2.6394298448794333,-31.0,-7.82,150.0,23.18,2.0,19.346666666666668,8.082615918716254,8.0,38.0,30.0,0.0,3.1737333333333333,0.0899332091215936,2.94,3.39,0.0,-1.2933333333333332,1.5567418508399522,-5.0,-87.90666666666667,1.1720839392408706,-93.0,-10.566666666666666,1.3180047288702663,-16.0
861275072347038,291,150,0,-11.57525925925926,0.1214638919973695,-11.99,-11.33,135.0,0.6600000000000001,0.0,19.28148148148148,4.342864884010771,12.0,33.0,21.0,0.0,3.131407407407408,0.0900925143324944,2.95,3.55,0.0,10.88888888888889,3.089864670433325,-10.0,-88.2074074074074,2.8286811870823563,-108.0,-5.777777777777778,1.789966507927589,-18.0
861275072347061,220,94,0,-13.635217391304348,0.1721772550796011,-14.04,-13.38,92.0,0.6599999999999984,0.0,19.67391304347826,6.588549333656521,10.0,42.0,32.0,0.0,3.401304347826087,0.0887175712777134,2.99,3.54,0.0,15.369565217391305,3.729058424316209,8.0,-64.68478260869566,3.6582868380683737,-78.0,-3.402173913043478,1.9218797037784408,-10.0
861275072347103,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
861275072347129,302,158,0,-5.936216216216216,0.1205339899299887,-6.26,-5.75,148.0,0.5099999999999998,0.0,19.06756756756757,6.617501185053091,10.0,39.0,29.0,0.0,3.153783783783784,0.1095470290422339,2.86,3.42,0.0,0.6283783783783784,3.2603167606331414,-8.0,-87.79054054054055,1.6993531317452817,-92.0,-10.95945945945946,1.6115162859375265,-17.0
861275072347152,981,490,0,-26.366687370600417,3.0671867642635267,-31.0,-18.75,483.0,12.25,157.0,27.944099378881987,8.91493812370223,9.0,48.0,39.0,0.0,3.4845962732919253,0.0623102309604801,2.99,3.57,0.0,21.92132505175984,1.501735062886059,4.0,-67.0703933747412,3.245043020020189,-104.0,-0.9937888198757764,1.0235620076606002,-7.0
861275072347186,309,149,0,-31.0,0.0,-31.0,-31.0,150.0,0.0,150.0,19.91333333333333,7.167166623214623,10.0,42.0,32.0,0.0,2.984,0.0642561986146292,2.86,3.54,0.0,11.853333333333332,3.074874726900227,2.0,-106.71333333333334,3.3424997009063886,-118.0,-6.1866666666666665,1.4348802848207711,-11.0
861275072347228,307,162,0,0.3282517482517482,0.0263859407003123,0.26,0.39,143.0,0.13,0.0,29.47552447552448,7.228496198616336,18.0,46.0,28.0,0.0,3.415034965034965,0.0917657314745659,3.15,3.55,0.0,9.34965034965035,1.8547948569560788,-6.0,-78.4055944055944,1.7084617998827811,-95.0,-5.671328671328672,1.2320612739485464,-14.0
861275072347244,1773,980,0,-4.213694915254237,0.018200045594352,-4.24,-4.16,885.0,0.08,0.0,25.75367231638418,3.954249184353328,17.0,36.0,19.0,0.0,3.3779661016949154,0.0811619448574505,3.21,3.52,0.0,15.821468926553672,1.2274168560258671,11.0,-80.70395480225989,0.6730394337650779,-83.0,-1.6926553672316385,1.523719794925182,-7.0
861275072347301,354,299,0,-7.274999999999999,0.1311499544758071,-7.47,-6.91,162.0,0.5599999999999996,0.0,21.246913580246915,8.688581589774863,10.0,41.0,31.0,0.0,3.2558024691358027,0.1241654295966027,3.05,3.52,0.0,11.228395061728396,2.766873005407006,-4.0,-85.01234567901234,1.9906229067260428,-92.0,-6.203703703703703,2.1003959664813303,-23.0
861275072347327,304,159,0,-31.0,0.0,-31.0,-31.0,149.0,0.0,149.0,33.59731543624161,6.231913791218476,22.0,48.0,26.0,0.0,3.551744966442953,0.0189141568467073,3.42,3.58,0.0,19.261744966442954,2.82219957622276,12.0,-56.92617449664429,1.602759275022145,-74.0,-3.053691275167785,2.583171199240486,-11.0
861275072347343,303,148,0,-31.0,0.0,-31.0,-31.0,144.0,0.0,144.0,22.13888888888889,6.523342820517833,11.0,39.0,28.0,0.0,2.980208333333333,0.0716778803499973,2.85,3.55,0.0,11.375,4.065675869977866,-9.0,-108.5,3.5518142709585168,-122.0,-5.993055555555555,2.3429600779701585,-18.0
861275072347699,331,162,0,-6.603788819875777,5.965675458833161,-31.0,-4.79,161.0,26.21,9.0,22.093167701863354,7.022999040862125,10.0,40.0,30.0,0.0,3.2311801242236027,0.1243451792490744,2.94,3.55,0.0,2.8385093167701863,4.463603674608127,-9.0,-83.2111801242236,2.1517723447433883,-91.0,-6.931677018633541,1.907630151531228,-14.0
861275072350032,70316,15752,0,-30.999520843886888,0.041163459454156,-31.0,-23.56,33559.0,7.440000000000001,33558.0,21.881134717959416,3.737851954099148,14.0,31.0,17.0,0.0,3.35843916684049,0.1283561598032404,3.0,3.54,0.0,3.331297118507703,3.059712462814044,-12.0,-78.99001758097678,2.47259040609962,-90.0,-8.736195953395512,1.646998280743619,-20.0
861275072368992,307,160,0,-8.636052631578949,1.8302397910043944,-31.0,-8.24,152.0,22.76,1.0,20.84210526315789,5.202018537358212,10.0,33.0,23.0,0.0,3.490855263157895,0.0199318068864339,3.43,3.54,0.0,15.769736842105264,3.358236676095568,6.0,-69.66447368421052,2.243294877314977,-76.0,-3.9802631578947367,3.310569856984054,-11.0
861275072369008,280,156,0,-10.025357142857144,0.1174269141399869,-10.27,-9.78,140.0,0.4900000000000002,0.0,26.59285714285714,4.872321516265349,18.0,37.0,19.0,0.0,3.499928571428572,0.0190605407523456,3.43,3.53,0.0,20.492857142857144,2.1707553589398043,9.0,-73.75,2.159552977990639,-80.0,-2.085714285714286,1.4763639677471394,-7.0
861275072369016,302,158,0,-8.534054054054053,0.0800156263466291,-8.74,-8.35,148.0,0.3900000000000005,0.0,21.41216216216216,6.689344816105882,11.0,42.0,31.0,0.0,3.461013513513514,0.0343796305945271,3.31,3.53,0.0,20.304054054054053,1.9471199166582929,2.0,-67.20945945945945,2.135713102017123,-88.0,-1.777027027027027,1.3392095645446875,-9.0
861275072369057,303,160,0,-31.0,0.0,-31.0,-31.0,147.0,0.0,147.0,25.666666666666668,6.31299305231194,14.0,42.0,28.0,0.0,3.527551020408163,0.0304889792964714,3.36,3.57,0.0,17.292517006802722,2.747878096321421,9.0,-55.142857142857146,4.429044858224442,-101.0,-3.142857142857143,1.7672825668898786,-11.0
861275072369073,289,159,0,-10.107,0.0775497055734723,-10.27,-9.92,140.0,0.3499999999999996,0.0,27.37857142857143,4.720181463928607,18.0,38.0,20.0,0.0,3.2102857142857144,0.0507773083793213,3.09,3.37,0.0,12.164285714285716,5.19353598551969,-1.0,-73.13571428571429,1.6191778457591832,-78.0,-7.071428571428571,2.857887878199153,-14.0
861275072369099,344,184,0,-7.357100591715976,0.4358904357334913,-11.14,-6.78,169.0,4.36,0.0,27.857988165680474,7.183227701677347,14.0,44.0,30.0,0.0,3.5415976331360945,0.0349036632554567,3.37,3.59,0.0,21.33727810650888,3.156413678385829,7.0,-63.56804733727811,4.844896342459191,-85.0,-1.8994082840236688,1.5608490150517795,-8.0
861275072369131,339,176,0,-18.09636904761905,14.395275107474488,-31.0,1.43,168.0,32.43,92.0,23.09523809523809,4.084787163429218,16.0,33.0,17.0,0.0,3.3207738095238093,0.182008083731148,2.96,3.52,0.0,11.285714285714286,1.93963653963893,4.0,-82.92857142857143,3.818598401946261,-103.0,-5.869047619047619,0.7857985282883684,-10.0
861275072369156,300,152,0,-5.446733333333333,0.0298204170107243,-5.51,-5.38,150.0,0.1299999999999999,0.0,18.793333333333333,5.500819544391113,9.0,36.0,27.0,0.0,3.3142666666666667,0.1005044101784809,3.08,3.48,0.0,0.8866666666666667,2.395568242313172,-6.0,-84.38,1.877703866982368,-90.0,-7.446666666666666,1.2877151435110714,-14.0
861275072369172,300,159,0,-31.0,0.0,-31.0,-31.0,147.0,0.0,147.0,26.197278911564627,6.692501892869295,14.0,45.0,31.0,0.0,3.431360544217687,0.0955921663537076,3.0,3.53,0.0,11.931972789115646,2.1665573472632844,4.0,-76.89795918367346,1.209181166828626,-80.0,-6.034013605442177,1.1005289262994604,-9.0
861275072369198,300,156,0,-9.822333333333331,0.3208240577990404,-10.18,-9.13,150.0,1.049999999999999,0.0,30.99333333333333,6.402072511185637,22.0,42.0,20.0,0.0,3.453933333333333,0.035348631190887,3.29,3.49,0.0,3.2466666666666666,2.4846823805948475,-3.0,-71.22666666666667,1.6795120203196574,-76.0,-7.053333333333334,1.0730791589774575,-12.0
861275072369214,521,271,0,-10.902779922779924,10.774939377957775,-31.0,-4.1,259.0,26.9,51.0,22.976833976833976,6.496827193396526,14.0,43.0,29.0,0.0,3.4981467181467183,0.0756191606679013,3.21,3.57,0.0,7.065637065637065,3.794061133307156,-6.0,-66.54826254826254,6.955045772548393,-90.0,-6.725868725868726,1.871384555147055,-16.0
861275072369230,327,157,0,-8.980308641975308,0.0630726962957864,-9.26,-8.84,162.0,0.4199999999999999,0.0,27.67283950617284,4.255548438009281,22.0,38.0,16.0,0.0,3.422037037037037,0.1172783432687468,3.07,3.51,0.0,10.74074074074074,3.6890901023557054,-2.0,-68.71604938271605,5.649678862750043,-89.0,-6.0,1.587998466760841,-13.0
861275072369255,430,222,0,-7.984999999999999,5.350476747150756,-31.0,-5.64,212.0,25.36,10.0,27.04245283018868,5.108592299462216,18.0,44.0,26.0,0.0,3.237830188679245,0.3371528538464957,2.53,3.53,0.0,14.933962264150944,3.853400954741225,-2.0,-85.89150943396227,7.277344158082078,-107.0,-3.419811320754717,2.25152585697135,-12.0
861275072369271,339,177,0,-9.64381818181818,0.0308709494681374,-9.69,-9.58,165.0,0.1099999999999994,0.0,23.066666666666663,5.402272933268779,13.0,38.0,25.0,0.0,3.1984242424242426,0.0829557001610446,3.04,3.39,0.0,-2.618181818181818,2.291215268316132,-10.0,-85.27272727272727,1.7013754706823223,-92.0,-12.612121212121211,1.862950318086089,-17.0
861275072369354,334,178,0,-8.68268292682927,2.514772574469072,-31.0,-7.76,164.0,23.24,2.0,26.01219512195122,7.025796293430792,11.0,42.0,31.0,0.0,3.4414024390243902,0.052272142930341,3.18,3.51,0.0,15.298780487804878,5.801607433325225,1.0,-70.54268292682927,2.7004898663908614,-82.0,-5.658536585365853,3.318361308185025,-13.0
861275072369396,354,171,0,-22.49812865497076,11.1978931845051,-31.0,-7.27,171.0,23.73,105.0,21.14619883040936,6.711423549020846,9.0,40.0,31.0,0.0,3.47,0.0652416323235041,3.06,3.59,0.0,16.771929824561404,2.5987613148415587,-3.0,-71.25730994152046,3.17775203801931,-97.0,-1.8888888888888888,1.7027467237463,-13.0
861275072369412,295,159,0,-14.044335664335664,1.3976179732716865,-17.21,-11.44,143.0,5.770000000000001,0.0,27.965034965034967,5.056598794843059,18.0,40.0,22.0,0.0,3.5446853146853146,0.0114328533155764,3.51,3.56,0.0,21.88111888111888,2.774353142447296,5.0,-57.79020979020979,0.5014506681414783,-59.0,-5.104895104895105,1.2317014838253462,-10.0
861275072369438,324,172,0,-20.809615384615388,6.776132390508414,-31.0,-6.07,156.0,24.93,7.0,25.102564102564106,6.583635124114735,14.0,40.0,26.0,0.0,3.516923076923077,0.0195304686568277,3.48,3.56,0.0,22.35897435897436,0.7947303697661359,20.0,-52.0448717948718,1.9053166656387184,-59.0,-1.6282051282051282,1.583047076992195,-10.0
861275072370444,301,158,0,1.5,0.0,1.5,1.5,149.0,0.0,0.0,25.19463087248322,3.896772490479005,18.0,36.0,18.0,0.0,3.5055033557046977,0.0150421139261031,3.47,3.53,0.0,15.221476510067117,2.298194466355652,10.0,-60.06711409395973,1.468886457859757,-64.0,-3.785234899328859,1.8327492212419567,-10.0
861275072370469,301,158,0,-1.8032214765100671,0.0274174056073437,-1.86,-1.74,149.0,0.1200000000000001,0.0,26.02013422818792,5.507329021842986,17.0,42.0,25.0,0.0,3.1651677852349,0.0741583771474452,3.02,3.38,0.0,9.798657718120806,3.075579193468242,-2.0,-82.97986577181209,2.144980938168049,-91.0,-7.073825503355705,1.5426108078450371,-14.0
