device_id,total_messages,max_frame_count,msg6_count,msg6_rate,is_critical,severity_category,optical_mean,optical_std,optical_min,optical_max,optical_readings,optical_below_threshold,optical_range,temp_mean,temp_std,temp_min,temp_max,temp_above_threshold,temp_range,battery_mean,battery_std,battery_min,battery_max,battery_below_threshold,snr_mean,snr_std,snr_min,rsrp_mean,rsrp_std,rsrp_min,rsrq_mean,rsrq_std,rsrq_min,is_critical_target
861275072310192,1260,362.0,12.0,0.009523809523809525,False,healthy,-7.442537815126051,1.9538469641776435,-31.0,-7.0,595,1,24.0,15.159663865546218,6.2038643236902,-1.0,33.0,0,34.0,3.2199495798319324,0.1189410238332283,2.79,3.58,0,3.0554621848739494,3.0520649707515775,-6.0,-79.60336134453782,1.806457402110925,-88.0,-9.347899159663866,1.7470441000321668,-17.0,0
861275072310218,1460,364.0,102.0,0.06986301369863014,False,unstable,-12.84744680851064,5.737165984366661,-31.0,-6.73,658,1,24.27,24.99392097264438,5.4434935515251155,14.0,39.0,0,25.0,3.450197568389058,0.07617446045982981,2.91,3.58,0,9.656534954407295,3.416402573532345,-3.0,-74.03951367781156,2.634212512728912,-85.0,-6.717325227963526,1.5346939032139184,-13.0,0
861275072310226,1096,347.0,9.0,0.008211678832116789,False,healthy,0.9632490272373541,0.03477227852510826,0.84,1.02,514,0,0.18000000000000005,26.08171206225681,10.696100480276991,11.0,53.0,0,42.0,3.476945525291829,0.05633899889687517,2.96,3.6,0,21.57782101167315,1.4625854697759553,9.0,-76.05252918287938,2.2897269141214127,-99.0,-1.6186770428015564,1.3371733449200698,-10.0,0
861275072310234,495,239.0,27.0,0.05454545454545454,False,unstable,-3.8417924528301888,0.06801584941875068,-4.28,-3.74,212,0,0.54,17.004716981132077,4.852807504714619,4.0,31.0,0,27.0,3.430235849056604,0.04168763370042843,3.32,3.52,0,20.462264150943398,1.4935851984602249,11.0,-57.89622641509434,2.078685536551321,-63.0,-2.141509433962264,1.3764345674219278,-11.0,0
861275072310242,2063,615.0,54.0,0.02617547261269995,False,healthy,-15.149192229038855,2.18267029180396,-31.0,-14.48,978,1,16.52,17.040899795501023,4.94456102541605,0.0,33.0,0,33.0,3.081482617586912,0.11215827300369709,2.73,3.55,0,-2.565439672801636,2.9346885681024095,-11.0,-89.86094069529652,3.4969043093545307,-97.0,-9.939672801635991,3.1566797618754876,-25.0,0
861275072310259,14,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072310267,402,170.0,9.0,0.022388059701492536,False,healthy,-9.957657142857144,0.02177991120321052,-9.99,-9.83,175,0,0.16000000000000014,23.94857142857143,6.95078641993126,14.0,40.0,0,26.0,3.3481142857142854,0.18936794012917962,2.86,3.57,0,17.251428571428573,6.1011291318154415,-10.0,-79.70857142857143,10.143832604172738,-118.0,-3.4685714285714284,3.2550377779621216,-18.0,0
861275072310283,1356,413.0,210.0,0.15486725663716813,True,unstable,-5.98229802513465,5.449013813903832,-31.0,0.23,557,1,31.23,22.30520646319569,8.528002425068404,8.0,45.0,0,37.0,3.2060502692998205,0.11177532861574382,2.93,3.58,0,-3.050269299820467,2.704443605460641,-8.0,-102.49730700179533,7.017865941652413,-112.0,-13.490125673249551,2.269280180615575,-18.0,0
861275072310291,1084,361.0,6.0,0.005535055350553505,False,healthy,-12.827151162790699,3.6714721028966255,-31.0,1.46,516,1,32.46,23.550387596899224,1.7580273159572002,18.0,31.0,0,13.0,3.0593992248062016,0.06180008105832368,2.87,3.56,0,11.996124031007753,1.7921036334794151,6.0,-97.57945736434108,3.4006687657708667,-104.0,-5.441860465116279,0.966683665242953,-9.0,0
861275072310366,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072310374,5304,885.0,54.0,0.010180995475113122,False,healthy,-10.878542385884158,0.4040313264652815,-31.0,-10.77,2607,1,20.23,31.863444572305333,5.34860660187632,9.0,49.0,0,40.0,3.224691215957039,0.2432350451610377,2.14,3.58,1,0.7667817414652858,1.7680332021755054,-8.0,-87.00409836065573,1.3396433704218336,-94.0,-6.711065573770492,1.005386157795468,-14.0,0
861275072310382,210,73.0,6.0,0.02857142857142857,False,healthy,-9.285747126436782,3.351272799575092,-31.0,-8.1,87,1,22.9,21.919540229885058,7.984313677607643,13.0,52.0,0,39.0,3.2467816091954025,0.18516802082680267,2.63,3.55,0,2.32183908045977,3.5584627360099246,-4.0,-77.83908045977012,1.9581289314178472,-81.0,-9.873563218390805,1.9871950414050632,-14.0,0
861275072310390,1063,339.0,6.0,0.005644402634054563,False,healthy,-1.1790729783037475,0.10756066676617106,-2.4,-1.03,507,0,1.3699999999999999,23.763313609467456,6.146369736279424,14.0,40.0,0,26.0,3.4422879684418146,0.042652793388115805,3.21,3.6,0,12.396449704142011,4.265708845604588,3.0,-77.90532544378698,3.9285756657427466,-86.0,-4.684418145956608,2.156663954755403,-9.0,0
861275072310416,2181,668.0,6.0,0.002751031636863824,False,healthy,-22.09484022556391,11.305551528556792,-31.0,-6.18,1064,1,24.82,15.765037593984962,5.377145759403446,-2.0,31.0,0,33.0,3.4561184210526315,0.06590187037023192,2.89,3.56,0,12.539473684210526,2.7872748917138606,-5.0,-63.109962406015036,3.7617341528581094,-113.0,-6.073308270676692,1.1632026517821792,-13.0,0
861275072310432,54,38.0,12.0,0.2222222222222222,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072310457,145,68.0,0.0,0.0,False,,-4.5440625,0.03368347685295008,-4.61,-4.51,32,0,0.10000000000000053,23.25,6.005373937485679,16.0,37.0,0,21.0,3.4984375,0.024244636919426892,3.46,3.55,0,22.6875,0.7803018439949603,21.0,-53.53125,1.1354798616131565,-57.0,-1.09375,0.9283830897266078,-4.0,0
861275072310473,1074,341.0,3.0,0.002793296089385475,False,healthy,-15.931760154738877,2.177844437046684,-31.0,-14.47,517,1,16.53,18.437137330754354,4.8527158070478364,7.0,40.0,0,33.0,3.2069052224371375,0.13434198201451453,2.87,3.55,0,5.911025145067698,3.6493354913513043,-9.0,-83.20502901353966,3.3866664352620304,-97.0,-6.663442940038685,1.5473402232871079,-16.0,0
861275072310499,1310,342.0,96.0,0.0732824427480916,False,unstable,-5.683073005093378,11.747463681814283,-31.0,-0.12,589,1,30.88,20.431239388794566,6.149562397357236,9.0,40.0,0,31.0,3.464974533106961,0.032154088460973444,3.34,3.56,0,4.8115449915110355,1.4286199361155796,-2.0,-65.58064516129032,1.1045817957957034,-73.0,-7.33786078098472,0.7734604024709633,-12.0,0
861275072310572,1116,341.0,0.0,0.0,False,,-13.431402214022139,4.60986014966588,-31.0,-10.84,542,1,20.16,21.313653136531364,5.397794950420321,10.0,46.0,0,36.0,3.004188191881919,0.08653306831533601,2.79,3.53,0,7.568265682656826,4.299975104115198,-8.0,-96.9870848708487,3.625466913417942,-110.0,-8.457564575645756,2.2897844280359405,-18.0,0
861275072310598,1114,385.0,3.0,0.0026929982046678637,False,healthy,-2.297610789980732,1.8058299182877016,-31.0,-1.94,519,1,29.06,27.79383429672447,7.204800559342539,15.0,44.0,0,29.0,3.5115606936416186,0.05061848820125387,2.93,3.6,0,13.136801541425818,2.508397899134768,1.0,-69.10789980732177,2.4352453876457796,-89.0,-3.8940269749518306,1.9398142467804131,-11.0,0
861275072310614,1292,362.0,99.0,0.07662538699690402,False,unstable,-10.320811744386875,0.154464800304513,-10.84,-10.02,579,0,0.8200000000000003,24.100172711571677,10.046620563413635,10.0,52.0,0,42.0,3.483747841105354,0.0592771798987587,2.84,3.59,0,0.3747841105354059,2.991820408451231,-8.0,-69.73056994818653,1.7996390025916031,-76.0,-6.649395509499136,1.4042861283060557,-12.0,0
861275072310879,585,68.0,171.0,0.2923076923076923,False,critical,0.38266666666666665,3.3370039082684455,-31.0,0.94,180,1,31.94,21.97222222222222,6.773618357175537,10.0,37.0,0,27.0,3.282111111111111,0.11154070273883696,3.04,3.59,0,8.344444444444445,4.182060947409311,-6.0,-83.0,6.905588377393241,-104.0,-6.905555555555556,2.180915758203964,-15.0,1
861275072310929,2684,1050.0,207.0,0.077123695976155,True,unstable,-16.43003294892916,0.5976659732378946,-31.0,-14.93,1214,1,16.07,22.934102141680395,9.665498946546103,-1.0,42.0,0,43.0,3.349192751235585,0.1232976709452387,2.84,3.55,0,7.58154859967051,1.6745578561853176,-2.0,-77.31466227347612,0.9719050107830707,-86.0,-7.42668863261944,0.7688147258541111,-13.0,0
861275072310937,52,41.0,9.0,0.17307692307692307,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072311000,51,40.0,9.0,0.17647058823529413,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072311018,53,37.0,12.0,0.22641509433962265,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072311083,1243,213.0,108.0,0.08688656476267095,False,unstable,-6.0376637554585155,0.05344581948105372,-6.24,-5.94,458,0,0.2999999999999998,15.314410480349345,5.351685329515192,0.0,35.0,0,35.0,3.4463973799126637,0.06898063148792118,2.93,3.58,0,17.028384279475983,3.3118813379144947,-1.0,-73.72052401746726,3.117055178401357,-94.0,-3.1244541484716155,1.7601882940461164,-11.0,0
861275072311091,49,39.0,6.0,0.12244897959183673,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072311109,51,40.0,9.0,0.17647058823529413,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072311133,1131,342.0,12.0,0.010610079575596816,False,healthy,-19.64615238095238,4.115629636517359,-31.0,1.35,525,1,32.35,20.723809523809525,1.2378820105512998,18.0,24.0,0,6.0,3.4282285714285714,0.10090858771801978,3.02,3.57,0,20.636190476190475,2.8208304976502956,-1.0,-79.94857142857143,6.047460420328656,-117.0,-2.3104761904761904,1.7747123092049253,-13.0,0
861275072311299,945,217.0,219.0,0.23174603174603176,True,unstable,-6.9172870662460575,4.09069624651553,-31.0,1.5,317,1,32.5,28.217665615141957,2.233222307602784,21.0,32.0,0,11.0,3.1444794952681385,0.03557124766583168,3.03,3.27,0,-4.302839116719243,3.5126027372672612,-10.0,-111.90851735015772,3.455113163415658,-121.0,-15.31230283911672,2.6505803155656427,-21.0,0
861275072311331,53,41.0,12.0,0.22641509433962265,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072311356,1250,388.0,12.0,0.0096,False,healthy,0.8713930348258705,3.1979340376853647,-31.0,1.22,603,1,32.22,24.923714759535656,7.112584289878679,7.0,41.0,0,34.0,3.135290215588723,0.03402715869259402,3.02,3.57,0,7.7645107794361525,5.70459984164437,-5.0,-98.07296849087894,1.8573680993493418,-104.0,-8.262023217247098,1.9058400941779825,-15.0,0
861275072311372,56,41.0,9.0,0.16071428571428573,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072322601,1282,351.0,150.0,0.11700468018720749,False,unstable,-5.908893058161351,2.8982864547660405,-31.0,-5.26,533,1,25.740000000000002,18.065666041275797,6.45788870159953,0.0,37.0,0,37.0,3.4281801125703564,0.05780337928165005,2.91,3.55,0,15.200750469043152,2.912740906107768,-5.0,-65.98686679174484,2.4636103723617966,-93.0,-4.474671669793621,1.6029273429599578,-13.0,0
861275072330646,1393,383.0,87.0,0.0624551328068916,False,unstable,-2.4701898734177217,10.544434105899342,-31.0,1.5,632,1,32.5,25.248417721518987,6.216128301297819,14.0,44.0,0,30.0,3.467610759493671,0.11259855515307529,2.87,3.59,0,17.783227848101266,5.432674261160549,1.0,-61.412974683544306,6.860301011216113,-78.0,-3.3022151898734178,3.1815825231166373,-11.0,0
861275072330661,55,27.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072330687,1264,468.0,102.0,0.08069620253164557,False,unstable,-8.979159212880143,0.03419071616361506,-9.08,-8.88,559,0,0.1999999999999993,31.82468694096601,9.00565526426234,14.0,48.0,0,34.0,3.129552772808587,0.12189063340189425,2.73,3.6,0,-0.998211091234347,2.764663807716511,-9.0,-91.96064400715564,2.129808145968406,-98.0,-11.753130590339893,2.367617566605077,-25.0,0
861275072330703,1347,381.0,88.0,0.06533036377134373,False,unstable,-2.662410423452769,10.508402699564021,-31.0,1.3,614,1,32.3,23.631921824104236,7.679426799853144,11.0,49.0,0,38.0,3.4007491856677525,0.16102878556055522,2.81,3.6,0,16.835504885993487,3.0961708692129237,4.0,-70.20032573289902,1.7241968292869057,-77.0,-4.662866449511401,1.6521345899106459,-10.0,0
861275072330729,1683,217.0,348.0,0.20677361853832443,True,unstable,-5.7870433436532505,0.14460452771695737,-5.98,-5.42,646,0,0.5600000000000005,16.826625386996906,6.461163891040792,0.0,42.0,0,42.0,3.3693343653250776,0.10921292606781592,2.87,3.59,0,7.352941176470588,3.9593926031250946,-4.0,-78.20743034055728,2.137956836122868,-89.0,-8.218266253869968,1.7263235381747912,-14.0,0
861275072330760,15,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072330802,245,126.0,48.0,0.19591836734693877,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072330828,1298,180.0,90.0,0.06933744221879815,False,unstable,-23.983140350877193,10.155046870391356,-31.0,-9.2,570,1,21.8,18.352631578947367,6.03855815793547,2.0,42.0,0,40.0,3.1379298245614033,0.1253869735400641,2.8,3.56,0,7.692982456140351,5.51484208121239,-13.0,-92.92456140350878,8.852010796988507,-115.0,-7.770175438596492,2.3924650987224085,-24.0,0
861275072330844,16,7.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072330885,1163,331.0,78.0,0.06706792777300086,False,unstable,-0.6297884615384616,0.0506998559807867,-0.75,-0.53,520,0,0.21999999999999997,25.4,2.7930549707021783,18.0,31.0,0,13.0,3.1536153846153847,0.11114054943257876,2.89,3.6,0,17.998076923076923,2.068666170343082,0.0,-96.63846153846154,5.926985211550632,-128.0,-3.6365384615384615,1.6437572504251294,-13.0,0
861275072330901,22,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072330968,105,52.0,0.0,0.0,False,,-12.21625,0.027945988278633857,-12.26,-12.17,24,0,0.08999999999999986,19.416666666666668,7.008793648396071,12.0,40.0,0,28.0,3.4116666666666666,0.1417182344337331,2.81,3.56,0,21.958333333333332,4.447560803569669,2.0,-72.41666666666667,10.07759748226197,-119.0,-2.5,1.9110661718118183,-8.0,0
861275072331040,176,57.0,0.0,0.0,False,,-5.939850746268657,0.011077213481988486,-5.96,-5.91,67,0,0.04999999999999982,21.55223880597015,7.4838889219878935,13.0,43.0,0,30.0,3.24955223880597,0.21954106978119026,2.86,3.56,0,13.328358208955224,11.259188920276157,-7.0,-77.91044776119404,21.388705135473483,-109.0,-5.656716417910448,4.894499815983831,-16.0,0
861275072331115,46,37.0,3.0,0.06521739130434782,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072331156,61,40.0,15.0,0.2459016393442623,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072331172,458,180.0,24.0,0.05240174672489083,False,unstable,-20.02460396039604,13.328329611784898,-31.0,-1.28,202,1,29.72,19.262376237623762,6.678507169045692,11.0,42.0,0,31.0,2.929950495049505,0.062162501892578055,2.79,3.55,0,5.108910891089109,4.13311102780212,-6.0,-101.68316831683168,4.859069978514993,-117.0,-8.178217821782178,2.6007883978951605,-17.0,0
861275072331198,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072331214,14,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072331255,5757,1705.0,6.0,0.0010422094841063053,False,healthy,-10.58416288011185,0.5552816081682206,-31.0,-10.44,2861,1,20.560000000000002,31.537574274729117,4.735715022163193,9.0,43.0,0,34.0,3.526183152743796,0.021675612508280834,3.12,3.6,0,1.048584411045089,2.4850776160202743,0.0,-66.56616052060737,1.3777992092948999,-76.0,-6.44468546637744,0.9039039476104226,-13.0,0
861275072331271,42,33.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072331297,50,38.0,12.0,0.24,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0
861275072331313,1269,379.0,3.0,0.002364066193853428,False,healthy,-0.42960848287112563,3.0421818005999874,-31.0,0.02,613,1,31.02,24.787928221859705,8.070201650990512,5.0,43.0,0,38.0,3.492479608482871,0.045425205980914755,3.29,3.6,0,21.778140293637847,2.3988787821934814,1.0,-61.44698205546493,4.174605557822557,-87.0,-1.3099510603588906,1.5227626352628412,-10.0,0
861275072331339,1152,269.0,216.0,0.1875,True,unstable,-12.15219954648526,4.770206962929555,-31.0,-8.33,441,1,22.67,16.707482993197278,7.1454475822217285,0.0,38.0,0,38.0,3.2965532879818595,0.1391692968174534,2.79,3.58,0,16.077097505668934,4.0264406469800145,-1.0,-82.80498866213152,3.2295612652154753,-104.0,-4.104308390022676,2.562492489593855,-18.0,0
861275072331370,1472,224.0,216.0,0.14673913043478262,True,unstable,-6.490464344941957,0.07776433842871736,-6.61,-6.32,603,0,0.29000000000000004,18.971807628524047,2.3294021054579326,13.0,27.0,0,14.0,3.1607960199004976,0.07174402993496118,3.0,3.54,0,11.683250414593699,2.9357745386026,-1.0,-96.32835820895522,4.591083564554494,-103.0,-6.348258706467662,1.4733883428028378,-11.0,0
861275072331396,181,61.0,9.0,0.049723756906077346,False,healthy,-13.233015873015873,0.1525972447288007,-13.55,-12.89,63,0,0.6600000000000001,20.22222222222222,7.817359599705716,11.0,41.0,0,30.0,3.1133333333333337,0.14495828098389693,2.83,3.55,0,0.047619047619047616,2.7907021398170975,-7.0,-86.71428571428571,1.570171260728728,-90.0,-10.746031746031745,1.6749410578772708,-16.0,0
861275072331453,19,2.0,0.0,0.0,False,,-31.0,0.0,-31.0,-31.0,8,1,0.0,24.75,2.0528725518857036,21.0,26.0,0,5.0,3.065,0.2703965342127848,2.81,3.54,0,2.0,6.210590034081188,-4.0,-93.16666666666667,8.886319072972041,-104.0,-9.333333333333334,4.0824829046386295,-14.0,0
861275072331479,188,69.0,3.0,0.015957446808510637,False,healthy,-9.10225352112676,6.070135370856495,-31.0,-7.38,71,1,23.62,21.154929577464788,6.908892587143335,13.0,40.0,0,27.0,3.335211267605634,0.1710460184940179,2.77,3.56,0,6.394366197183099,4.499139197794037,-5.0,-67.78873239436619,1.575848913694696,-72.0,-8.605633802816902,1.4190426676303054,-14.0,0
